(-0.500, -0.036, 0.921),
(-0.553, 0.127, 0.840),
(-0.552, 0.132, 0.847),
(-0.571, 0.091, 0.842),
(-0.583, 0.085, 0.837),
(-0.588, 0.081, 0.834),
(-0.590, 0.077, 0.825),
(-0.630, 0.065, 0.809),
(-0.614, 0.001, 0.784),
(-0.602, -0.006, 0.791),
(-0.603, -0.018, 0.807),
(-0.604, -0.037, 0.843),
(-0.592, -0.035, 0.863),
(-0.581, -0.033, 0.876),
(-0.583, -0.036, 0.900),
(-0.604, -0.028, 0.946),
(-0.583, -0.049, 0.976),
(-0.564, -0.030, 1.000),
(-0.549, -0.037, 1.007),
(-0.544, -0.030, 1.053),
(-0.526, 0.007, 1.124),
(-0.501, 0.008, 1.180),
(-0.507, 0.031, 1.194),
(-0.538, 0.074, 1.338),
(-0.538, 0.085, 1.376),
(-0.564, 0.111, 1.406),
(-0.565, 0.166, 1.474),
(-0.482, 0.280, 1.641),
(-0.445, 0.360, 1.753),
(-0.430, 0.449, 1.841),
(-0.420, 0.532, 1.930),
(-0.508, 0.707, 2.080),
(-0.584, 0.765, 2.126),
(-0.672, 0.829, 2.146),
(-0.784, 0.855, 2.165),
(-1.109, 0.860, 2.210),
(-1.320, 0.788, 2.219),
(-1.553, 0.722, 2.269),
(-1.740, 0.614, 2.290),
(-2.163, -0.762, 2.256),
(-2.142, -0.873, 2.200),
(-2.115, -0.953, 2.131),
(-2.080, -1.039, 2.061),
(-1.880, -1.168, 2.108),
(-1.757, -1.281, 2.074),
(-1.623, -1.326, 2.073),
(-1.510, -1.307, 2.072),
(-1.373, -1.381, 1.792),
(-1.141, -1.498, 1.447),
(-0.721, -1.648, 1.197),
(-0.420, -1.709, 1.105),
(-0.221, -1.881, 0.928),
(-0.017, -1.976, 0.687),
(0.154, -1.895, 0.557),
(0.213, -1.821, 0.456),
(0.671, -1.788, 0.103),
(0.769, -1.769, 0.075),
(0.801, -1.733, 0.055),
(0.811, -1.640, 0.062),
(0.827, -1.442, 0.121),
(0.859, -1.365, 0.186),
(0.880, -1.305, 0.262),
(0.894, -1.230, 0.299),
(0.922, -1.012, 0.415),
(0.838, -0.905, 0.468),
(0.757, -0.792, 0.513),
(0.705, -0.691, 0.548),
(0.629, -0.597, 0.595),
(0.524, -0.534, 0.644),
(0.217, -0.322, 0.829),
(0.150, -0.291, 0.876),
(0.052, -0.249, 0.926),
(-0.150, -0.146, 1.051),
(-0.195, -0.069, 1.098),
(-0.256, 0.003, 1.159),
(-0.302, 0.048, 1.182),
(-0.414, 0.188, 1.228),
(-0.494, 0.238, 1.247),
(-0.533, 0.272, 1.259),
(-0.556, 0.299, 1.250),
(-0.569, 0.422, 1.286),
(-0.766, 0.420, 1.328),
(-0.769, 0.400, 1.288),
(-0.797, 0.373, 1.237),
(-0.839, 0.317, 1.069),
(-0.832, 0.318, 1.027),
(-0.822, 0.326, 0.985),
(-0.809, 0.366, 0.948),
(-0.712, 0.479, 0.861),
(-0.680, 0.536, 0.852),
(-0.679, 0.610, 0.860),
(-0.684, 0.683, 0.920),
(-0.748, 0.722, 0.991),
(-0.842, 0.732, 1.063),
(-0.941, 0.735, 1.149),
(-1.017, 0.433, 1.265),
(-0.956, 0.333, 1.282),
(-0.907, 0.300, 1.307),
(-0.943, 0.305, 1.281),
(-0.940, 0.344, 1.239),
(-0.855, 0.390, 1.200),
(-0.731, 0.418, 1.156),
(-0.483, 0.459, 0.985),
(-0.446, 0.448, 0.917),
(-0.424, 0.438, 0.862),
(-0.397, 0.431, 0.822),
(-0.367, 0.399, 0.747),
(-0.364, 0.387, 0.723),
(-0.371, 0.375, 0.715),
(-0.385, 0.361, 0.710),
(-0.454, 0.317, 0.692),
(-0.481, 0.319, 0.737),
(-0.515, 0.291, 0.759),
(-0.566, 0.251, 0.780),
(-0.630, 0.195, 0.871),
(-0.664, 0.138, 0.890),
(-0.690, 0.065, 0.914),
(-0.698, 0.001, 0.937),
(-0.690, -0.055, 0.954),
(-0.682, -0.093, 0.958),
(-0.672, -0.105, 0.954),
(-0.659, -0.094, 0.947),
(-0.646, -0.052, 0.906),
(-0.620, -0.024, 0.888),
(-0.508, 0.065, 0.822),
(-0.463, 0.088, 0.843),
(-0.504, 0.040, 0.918),
(-0.509, 0.025, 0.930),
(-0.510, 0.006, 0.938),
(-0.523, -0.011, 0.932),
(-0.537, -0.022, 0.944),
(-0.558, -0.003, 0.924),
(-0.559, 0.004, 0.918),
(-0.562, -0.011, 0.865),
(-0.574, -0.027, 0.847),
(-0.576, -0.035, 0.841),
(-0.586, -0.055, 0.794),
(-0.615, -0.115, 0.765),
(-0.612, -0.121, 0.760),
(-0.626, -0.128, 0.767),
(-0.630, -0.124, 0.793),
(-0.629, -0.162, 0.805),
(-0.640, -0.175, 0.837),
(-0.646, -0.170, 0.871),
(-0.649, -0.183, 0.878),
(-0.661, -0.169, 0.940),
(-0.603, -0.205, 1.070),
(-0.600, -0.205, 1.102),
(-0.594, -0.199, 1.125),
(-0.592, -0.116, 1.287),
(-0.582, -0.091, 1.304),
(-0.553, -0.065, 1.331),
(-0.523, -0.011, 1.394),
(-0.327, 0.534, 1.827),
(-0.334, 0.644, 1.940),
(-0.387, 0.722, 2.041),
(-0.493, 0.765, 2.124),
(-0.797, 0.701, 2.136),
(-0.964, 0.635, 2.178),
(-1.099, 0.508, 2.228),
(-1.230, 0.148, 2.506),
(-1.335, 0.040, 2.558),
(-1.469, -0.044, 2.543),
(-1.588, -0.142, 2.491),
(-1.664, -0.372, 2.365),
(-1.685, -0.487, 2.311),
(-1.836, -1.008, 2.033),
(-1.829, -1.036, 1.981),
(-1.718, -1.043, 1.921),
(-1.511, -0.987, 1.791),
(-0.741, -1.300, 1.316),
(-0.525, -1.410, 1.244),
(-0.325, -1.591, 1.102),
(0.378, -1.878, 0.672),
(0.435, -1.957, 0.489),
(0.480, -2.008, 0.312),
(0.562, -2.081, 0.092),
(0.707, -2.091, -0.190),
(0.747, -2.015, -0.208),
(0.770, -1.906, -0.180),
(0.808, -1.786, -0.134),
(0.835, -1.525, 0.017),
(0.826, -1.412, 0.104),
(0.814, -1.306, 0.211),
(0.826, -1.215, 0.297),
(0.756, -1.077, 0.376),
(0.715, -0.986, 0.419),
(0.632, -0.892, 0.438),
(-0.210, -0.266, 0.941),
(-0.279, -0.249, 0.986),
(-0.361, -0.215, 1.019),
(-0.496, -0.072, 1.158),
(-0.694, 0.422, 1.348),
(-0.688, 0.481, 1.308),
(-0.697, 0.585, 1.381),
(-0.810, 0.759, 1.385),
(-0.807, 0.822, 1.207),
(-0.831, 0.724, 1.210),
(-0.864, 0.619, 1.219),
(-0.780, 0.417, 1.089),
(-0.528, 0.565, 0.804),
(-0.467, 0.583, 0.759),
(-0.416, 0.587, 0.719),
(-0.410, 0.530, 0.637),
(-0.620, 0.319, 0.762),
(-0.635, 0.272, 0.785),
(-0.640, 0.232, 0.796),
(-0.658, 0.194, 0.847),
(-0.617, 0.231, 0.810),
(-0.613, 0.225, 0.805),
(-0.608, 0.214, 0.814),
(-0.615, 0.162, 0.794),
(-0.624, 0.160, 0.799),
(-0.637, 0.157, 0.793),
(-0.656, 0.156, 0.788),
(-0.668, 0.167, 0.787),
(-0.665, 0.159, 0.796),
(-0.665, 0.148, 0.799),
(-0.657, 0.137, 0.809),
(-0.668, 0.126, 0.841),
(-0.352, 0.377, 1.136),
(-0.395, 0.417, 1.189),
(-0.354, 0.458, 1.273),
(-0.570, 0.597, 1.466),
(-0.639, 0.704, 1.454),
(-0.652, 0.824, 1.492),
(-0.609, 0.993, 1.603),
(-0.479, 1.292, 1.838),
(-0.591, 1.487, 1.896),
(-0.733, 1.601, 1.962),
(-2.147, 1.375, 1.879),
(-2.246, 1.132, 2.030),
(-2.303, 0.840, 2.175),
(-2.322, 0.548, 2.257),
(-2.390, -0.065, 2.373),
(-2.443, -0.303, 2.380),
(-2.360, -0.533, 2.370),
(-2.047, -0.908, 2.140),
(-1.923, -1.023, 1.857),
(-1.608, -1.170, 1.529),
(-0.965, -1.682, 1.305),
(-0.687, -1.960, 1.026),
(-0.421, -2.108, 0.698),
(-0.328, -2.108, 0.419),
(-0.211, -2.260, -0.176),
(0.002, -2.297, -0.399),
(0.187, -2.253, -0.402),
(0.418, -2.317, -0.510),
(0.623, -2.257, -0.477),
(0.725, -1.989, -0.298),
(0.707, -1.682, -0.124),
(0.699, -1.309, 0.166),
(0.749, -1.260, 0.254),
(0.794, -1.240, 0.291),
(0.807, -1.135, 0.341),
(0.654, -0.836, 0.490),
(0.571, -0.723, 0.541),
(-0.075, -0.474, 0.757),
(-0.192, -0.452, 0.878),
(-0.274, -0.447, 0.980),
(-0.366, -0.353, 1.223),
(-0.407, -0.288, 1.270),
(-0.485, -0.227, 1.313),
(-0.596, -0.141, 1.350),
(-0.790, 0.085, 1.421),
(-0.790, 0.169, 1.423),
(-0.715, 0.277, 1.443),
(-0.838, 0.490, 1.451),
(-0.843, 0.564, 1.459),
(-0.841, 0.588, 1.517),
(-0.926, 0.552, 1.156),
(-0.845, 0.583, 0.958),
(-0.743, 0.611, 0.916),
(-0.682, 0.647, 0.872),
(-0.664, 0.671, 0.695),
(-0.753, 0.626, 0.787),
(-0.781, 0.619, 0.868),
(-0.664, 0.473, 1.095),
(-0.705, 0.435, 1.123),
(-0.782, 0.396, 1.153),
(-0.770, 0.385, 1.193),
(-0.693, 0.385, 1.151),
(-0.614, 0.396, 1.100),
(-0.578, 0.414, 1.039),
(-0.574, 0.426, 0.962),
(-0.563, 0.439, 0.899),
(-0.522, 0.324, 0.662),
(-0.543, 0.294, 0.675),
(-0.561, 0.268, 0.706),
(-0.650, 0.052, 0.854),
(-0.609, 0.091, 0.864),
(-0.605, 0.106, 0.858),
(-0.599, 0.125, 0.857),
(-0.558, 0.168, 0.844),
(-0.557, 0.181, 0.846),
(-0.663, 0.163, 0.803),
(-0.663, 0.159, 0.797),
(-0.661, 0.150, 0.786),
(-0.642, 0.147, 0.797),
(-0.634, 0.146, 0.805),
(-0.626, 0.146, 0.810),
(-0.630, 0.141, 0.802),
(-0.619, 0.134, 0.813),
(-0.618, 0.134, 0.816),
(-0.611, 0.133, 0.826),
(-0.593, 0.183, 0.894),
(-0.528, 0.259, 1.042),
(-0.546, 0.248, 1.073),
(-0.544, 0.257, 1.142),
(-0.433, 1.056, 1.977),
(-0.382, 1.299, 2.094),
(-0.331, 1.429, 2.180),
(-0.746, 1.618, 2.410),
(-1.003, 1.699, 2.484),
(-1.258, 1.752, 2.479),
(-1.378, 1.656, 2.379),
(-1.559, 1.389, 2.338),
(-1.736, 1.271, 2.353),
(-2.113, 0.556, 2.571),
(-2.243, 0.409, 2.610),
(-2.350, 0.197, 2.575),
(-2.605, -0.334, 2.345),
(-2.249, -0.873, 2.042),
(-1.691, -1.208, 1.424),
(-1.382, -1.683, 1.258),
(-0.676, -2.721, 0.500),
(-0.347, -2.664, 0.265),
(-0.283, -2.594, 0.113),
(-0.010, -2.570, -0.108),
(0.605, -2.410, -0.016),
(0.570, -2.155, 0.155),
(0.660, -2.040, 0.236),
(0.848, -1.900, 0.301),
(0.976, -1.755, 0.295),
(1.039, -1.642, 0.295),
(1.085, -1.491, 0.359),
(1.044, -0.947, 0.603),
(1.017, -0.866, 0.649),
(0.136, -0.382, 0.853),
(0.015, -0.330, 0.900),
(-0.058, -0.275, 0.958),
(-0.300, -0.097, 1.029),
(-0.390, -0.059, 1.055),
(-0.484, -0.000, 1.100),
(-0.597, 0.031, 1.115),
(-0.656, 0.070, 1.083),
(-0.690, 0.152, 1.120),
(-0.780, 0.192, 1.115),
(-0.854, 0.241, 1.088),
(-0.854, 0.325, 1.115),
(-0.851, 0.421, 1.179),
(-0.958, 0.455, 1.204),
(-1.059, 0.435, 1.114),
(-1.068, 0.540, 1.201),
(-1.111, 0.530, 1.179),
(-1.154, 0.496, 1.167),
(-1.228, 0.524, 1.105),
(-1.185, 0.580, 1.042),
(-1.161, 0.625, 1.052),
(-1.272, 0.742, 0.989),
(-1.201, 0.798, 0.934),
(-0.963, 0.911, 0.894),
(-0.781, 1.021, 0.888),
(-0.742, 1.131, 0.888),
(-0.787, 0.976, 1.169),
(-0.793, 0.909, 1.262),
(-0.801, 0.853, 1.379),
(-0.753, 0.598, 1.606),
(-0.705, 0.374, 1.161),
(-0.675, 0.386, 1.015),
(-0.617, 0.408, 0.896),
(-0.490, 0.429, 0.699),
(-0.408, 0.432, 0.637),
(-0.355, 0.427, 0.580),
(-0.323, 0.418, 0.529),
(-0.316, 0.388, 0.463),
(-0.333, 0.377, 0.477),
(-0.362, 0.363, 0.499),
(-0.395, 0.348, 0.526),
(-0.497, 0.320, 0.612),
(-0.685, 0.210, 0.852),
(-0.725, 0.157, 0.865),
(-0.745, 0.106, 0.861),
(-0.727, 0.088, 0.910),
(-0.720, 0.108, 0.919),
(-0.704, 0.143, 0.929),
(-0.694, 0.169, 0.926),
(-0.614, 0.220, 0.917),
(-0.589, 0.247, 0.917),
(-0.578, 0.254, 0.899),
(-0.554, 0.266, 0.891),
(-0.526, 0.277, 0.889),
(-0.511, 0.280, 0.876),
(-0.505, 0.281, 0.863),
(-0.485, 0.281, 0.856),
(-0.491, 0.291, 0.852),
(-0.510, 0.290, 0.842),
(-0.516, 0.283, 0.840),
(-0.510, 0.285, 0.842),
(-0.533, 0.244, 0.822),
(-0.609, 0.211, 0.817),
(-0.611, 0.195, 0.819),
(-0.586, 0.169, 0.821),
(-0.587, 0.173, 0.827),
(-0.586, 0.168, 0.827),
(-0.596, 0.174, 0.841),
(-0.592, 0.193, 0.894),
(-0.583, 0.184, 0.899),
(-0.581, 0.171, 0.905),
(-0.574, 0.154, 0.923),
(-0.562, 0.156, 0.927),
(-0.547, 0.153, 0.928),
(-0.541, 0.152, 0.939),
(-0.546, 0.135, 0.926),
(-0.545, 0.130, 0.932),
(-0.549, 0.123, 0.936),
(-0.556, 0.117, 0.948),
(-0.559, 0.087, 0.979),
(-0.534, 0.077, 1.053),
(-0.529, 0.072, 1.067),
(-0.540, 0.084, 1.099),
(-0.562, 0.112, 1.158),
(-0.552, 0.125, 1.180),
(-0.535, 0.154, 1.217),
(-0.540, 0.173, 1.233),
(-0.545, 0.190, 1.238),
(-0.322, 0.684, 1.653),
(-0.358, 0.762, 1.722),
(-0.417, 0.792, 1.764),
(-1.150, 0.566, 2.216),
(-1.383, -0.049, 1.982),
(-1.411, -0.120, 1.949),
(-1.499, -0.251, 1.854),
(-1.499, -0.550, 1.687),
(-1.371, -0.612, 1.640),
(-1.241, -0.637, 1.597),
(-0.776, -0.786, 1.315),
(-0.664, -0.863, 1.277),
(-0.037, -1.413, 0.804),
(0.026, -1.522, 0.671),
(0.174, -1.708, 0.483),
(0.518, -1.919, 0.184),
(0.573, -1.919, 0.117),
(0.635, -1.934, 0.069),
(0.838, -1.670, 0.195),
(0.833, -1.553, 0.221),
(0.520, -0.590, 0.657),
(0.426, -0.504, 0.686),
(0.304, -0.422, 0.722),
(-0.046, -0.288, 0.854),
(-0.119, -0.260, 0.901),
(-0.170, -0.234, 0.946),
(-0.180, -0.153, 1.000),
(-0.196, -0.053, 1.065),
(-0.254, 0.031, 1.120),
(-0.554, 0.327, 1.262),
(-0.519, 0.408, 1.239),
(-0.477, 0.521, 1.250),
(-0.576, 0.813, 1.278),
(-0.561, 0.854, 1.290),
(-0.519, 0.895, 1.301),
(-0.516, 0.931, 1.316),
(-0.701, 0.668, 1.061),
(-0.668, 0.686, 1.014),
(-0.606, 0.737, 1.004),
(-0.570, 0.766, 0.990),
(-0.596, 0.750, 0.947),
(-0.613, 0.736, 0.940),
(-0.587, 0.705, 0.909),
(-0.521, 0.667, 0.893),
(-0.524, 0.647, 0.853),
(-0.537, 0.664, 0.871),
(-0.562, 0.634, 1.040),
(-0.543, 0.624, 1.026),
(-0.548, 0.627, 1.038),
(-0.516, 0.527, 1.005),
(-0.528, 0.508, 0.992),
(-0.543, 0.501, 0.961),
(-0.562, 0.535, 0.933),
(-0.465, 0.493, 0.757),
(-0.477, 0.487, 0.733),
(-0.539, 0.417, 0.675),
(-0.573, 0.425, 0.690),
(-0.598, 0.434, 0.707),
(-0.609, 0.427, 0.771),
(-0.609, 0.406, 0.799),
(-0.599, 0.380, 0.811),
(-0.593, 0.366, 0.840),
(-0.587, 0.357, 0.862),
(-0.544, 0.260, 0.940),
(-0.542, 0.244, 0.930),
(-0.535, 0.234, 0.924),
(-0.538, 0.210, 0.901),
(-0.544, 0.195, 0.886),
(-0.556, 0.193, 0.871),
(-0.566, 0.190, 0.859),
(-0.573, 0.186, 0.823),
(-0.571, 0.190, 0.812),
(-0.572, 0.193, 0.802),
(-0.576, 0.192, 0.783),
(-0.571, 0.197, 0.759),
(-0.568, 0.206, 0.750),
(-0.565, 0.215, 0.752),
(-0.541, 0.298, 0.964),
(-0.509, 0.322, 1.029),
(-0.454, 0.381, 1.113),
(-0.509, 0.453, 1.312),
(-0.547, 1.192, 1.854),
(-1.658, 1.414, 1.968),
(-2.203, 0.458, 2.079),
(-2.166, -0.305, 2.178),
(-1.815, -0.987, 1.888),
(-1.369, -1.314, 1.437),
(-0.703, -1.634, 1.278),
(-0.118, -2.112, 0.876),
(0.010, -2.105, 0.701),
(0.119, -2.059, 0.517),
(0.350, -2.162, 0.270),
(0.806, -2.080, 0.018),
(1.098, -1.701, -0.032),
(1.052, -1.538, 0.047),
(1.010, -1.373, 0.162),
(0.871, -1.034, 0.379),
(0.835, -0.933, 0.441),
(0.793, -0.855, 0.507),
(0.712, -0.785, 0.570),
(0.444, -0.627, 0.649),
(-0.424, -0.139, 1.134),
(-0.523, -0.044, 1.174),
(-0.650, 0.054, 1.205),
(-0.780, 0.366, 1.230),
(-0.833, 0.427, 1.245),
(-0.931, 0.487, 1.237),
(-0.953, 0.516, 1.216),
(-0.929, 0.587, 1.305),
(-1.030, 0.595, 1.285),
(-1.094, 0.601, 1.277),
(-1.087, 0.626, 1.279),
(-0.910, 0.699, 1.198),
(-0.917, 0.660, 1.208),
(-1.028, 0.617, 1.175),
(-1.097, 0.580, 1.127),
(-0.985, 0.677, 1.106),
(-0.873, 0.789, 1.103),
(-0.796, 0.880, 1.077),
(-0.770, 0.950, 1.073),
(-0.756, 1.007, 1.073),
(-0.732, 0.995, 1.070),
(-0.691, 1.012, 1.118),
(-0.601, 0.951, 1.106),
(-0.633, 0.903, 1.151),
(-0.676, 0.821, 1.151),
(-0.726, 0.744, 1.145),
(-0.817, 0.639, 1.186),
(-0.724, 0.366, 1.095),
(-0.697, 0.346, 1.062),
(-0.664, 0.314, 0.999),
(-0.617, 0.281, 0.948),
(-0.584, 0.267, 0.848),
(-0.559, 0.267, 0.794),
(-0.497, 0.309, 0.613),
(-0.606, 0.297, 0.733),
(-0.593, 0.293, 0.763),
(-0.574, 0.272, 0.787),
(-0.583, 0.258, 0.782),
(-0.596, 0.247, 0.774),
(-0.624, 0.231, 0.760),
(-0.629, 0.228, 0.765),
(-0.626, 0.225, 0.761),
(-0.611, 0.156, 0.790),
(-0.619, 0.162, 0.807),
(-0.627, 0.172, 0.813),
(-0.597, 0.152, 0.879),
(-0.566, 0.163, 0.900),
(-0.538, 0.188, 0.948),
(-0.405, 0.218, 1.084),
(-0.669, 0.502, 1.594),
(-0.575, 0.542, 1.612),
(-0.447, 0.614, 1.696),
(-1.165, 2.181, 2.319),
(-1.463, 2.041, 2.328),
(-1.886, 1.768, 2.277),
(-2.445, 1.102, 2.354),
(-2.763, -0.050, 2.487),
(-2.681, -0.298, 2.420),
(-2.657, -0.437, 2.374),
(-2.442, -0.790, 2.344),
(-2.284, -0.938, 2.315),
(-1.981, -1.114, 2.051),
(-1.427, -1.240, 1.579),
(-0.768, -1.589, 1.346),
(-0.761, -1.791, 1.124),
(-0.480, -2.085, 0.783),
(-0.278, -2.198, 0.610),
(0.010, -2.423, 0.261),
(0.250, -2.327, 0.192),
(0.348, -2.157, 0.212),
(0.470, -2.040, 0.208),
(0.816, -1.978, 0.159),
(0.821, -1.747, 0.320),
(0.820, -1.567, 0.355),
(0.892, -1.356, 0.403),
(0.913, -1.125, 0.491),
(0.859, -0.982, 0.561),
(0.847, -0.881, 0.614),
(0.881, -0.816, 0.644),
(0.861, -0.692, 0.744),
(0.794, -0.649, 0.761),
(0.712, -0.603, 0.762),
(0.643, -0.560, 0.760),
(0.422, -0.444, 0.737),
(0.274, -0.393, 0.754),
(0.146, -0.330, 0.795),
(0.045, -0.298, 0.833),
(-0.130, -0.188, 0.930),
(-0.194, -0.116, 0.980),
(-0.255, -0.028, 1.019),
(-0.310, 0.045, 1.027),
(-0.467, 0.147, 1.067),
(-0.530, 0.212, 1.117),
(-0.574, 0.280, 1.141),
(-0.592, 0.330, 1.166),
(-0.601, 0.327, 1.162),
(-0.560, 0.301, 1.187),
(-0.544, 0.331, 1.226),
(-0.579, 0.357, 1.250),
(-0.717, 0.363, 1.270),
(-0.825, 0.371, 1.286),
(-0.918, 0.357, 1.297),
(-0.952, 0.326, 1.276),
(-0.861, 0.232, 1.260),
(-0.881, 0.208, 1.241),
(-0.897, 0.250, 1.191),
(-0.882, 0.271, 1.138),
(-0.941, 0.291, 1.224),
(-1.032, 0.280, 1.198),
(-1.100, 0.294, 1.198),
(-1.050, 0.329, 1.234),
(-0.986, 0.371, 1.260),
(-0.992, 0.392, 1.288),
(-1.062, 0.410, 1.315),
(-1.155, 0.410, 1.336),
(-1.133, 0.383, 1.356),
(-1.131, 0.339, 1.340),
(-1.125, 0.342, 1.333),
(-1.120, 0.357, 1.318),
(-1.026, 0.344, 1.194),
(-0.899, 0.376, 1.133),
(-0.797, 0.414, 1.074),
(-0.730, 0.443, 1.013),
(-0.634, 0.487, 0.883),
(-0.573, 0.498, 0.825),
(-0.509, 0.503, 0.775),
(-0.470, 0.496, 0.728),
(-0.467, 0.451, 0.651),
(-0.466, 0.421, 0.613),
(-0.462, 0.404, 0.604),
(-0.468, 0.397, 0.636),
(-0.485, 0.376, 0.675),
(-0.510, 0.349, 0.689),
(-0.539, 0.303, 0.718),
(-0.566, 0.261, 0.775),
(-0.641, 0.174, 0.854),
(-0.668, 0.135, 0.872),
(-0.678, 0.093, 0.884),
(-0.690, 0.053, 0.917),
(-0.696, -0.052, 0.906),
(-0.694, -0.058, 0.911),
(-0.672, -0.052, 0.906),
(-0.646, -0.050, 0.889),
(-0.602, 0.009, 0.875),
(-0.591, 0.039, 0.861),
(-0.568, 0.078, 0.845),
(-0.537, 0.110, 0.844),
(-0.515, 0.171, 0.850),
(-0.539, 0.176, 0.843),
(-0.542, 0.181, 0.845),
(-0.531, 0.194, 0.850),
(-0.545, 0.181, 0.858),
(-0.540, 0.170, 0.856),
(-0.596, 0.088, 0.886),
(-0.602, 0.079, 0.896),
(-0.605, 0.051, 0.892),
(-0.625, -0.006, 0.896),
(-0.622, -0.011, 0.893),
(-0.618, -0.002, 0.902),
(-0.634, 0.016, 0.879),
(-0.628, 0.022, 0.866),
(-0.637, 0.027, 0.853),
(-0.645, 0.031, 0.849),
(-0.628, 0.035, 0.792),
(-0.629, 0.037, 0.780),
(-0.622, 0.039, 0.778),
(-0.619, 0.042, 0.773),
(-0.618, 0.036, 0.765),
(-0.620, 0.039, 0.762),
(-0.631, 0.043, 0.763),
(-0.640, 0.035, 0.761),
(-0.654, 0.042, 0.776),
(-0.651, 0.043, 0.781),
(-0.583, 0.016, 0.821),
(-0.572, -0.007, 0.811),
(-0.574, -0.006, 0.823),
